,artist,title,words
1025,Warrant,"Hollywood (So Far, So Good)","I live in Hollywood
Right beneath the stars
I walk around, they drive
Incredibly long, black cars
I think that they could learn
A thing or two from me
While money is buying your house
It's selling your sanity, yeah
They take love for granted
Say it grows on trees
The only thing I've ever seen
On a tree was leaves
I got a girl
She keeps my feet on the ground
I concentrate on her
Don't need to shop around, no
So sweet, yeah, she tastes like honey
Right down to her feet (her feet)
Who could ask for more?
Girl is sweeter than a candy store
I go to work
I work hard all day
She works as hard as me
'Cause we got bills to pay
We share a roof
And we share a bed
But unlike the rich, we share
What's in each others' head
So sweet, yeah, she tastes like honey
Oh, right down to her feet (her feet)
Who could ask for more?
Girl is sweeter than a candy store
So sweet, yeah, she tastes like honey, yeah
Oh, oh, right down to her feet (her feet)
Who could ask for more?
Girl is sweeter than a candy store
I live in Hollywood
Right beneath the stars
So far, it's pretty good
It's pretty good so far, yeah
So far, so good
So far, so good
So far, so goodEmbedShare Url:CopyEmbed:Copy"
1026,Warrant,Home,"Home is friendly space
Home is a familiar face inside the door
All curled up on the bedroom floor
Home is where I find the bed
Some place to lead my head to morning comes
Singing here comes the sun 
Does it matter where I go or what I do
I can’t lie you know it’s true
It ain’t home without you
Some people spend there days
Lost in a heartless haze out in the cold if I may be so bold
That life is not for me ‘cause every day I see a better way
And I can surely say
Chorus:
Does it matter how many days come by
Or how many times feel and touch the sky
Does it matter where I go or what I do
It ain’t home without you
It ain't home, oh you know
That Im lost all alone
It ain't home
Home is friendly space
Home is a familiar face inside the door
All curled up on the bedroom floor
Home is where I find the bed
Some place to lead my head to morning comes
Singing here comes the sun 
Chorus:
Does it matter how many days come by
Or how many times feel and touch the sky
Does it matter where I go or what I do
It ain’t home without youEmbedShare Url:CopyEmbed:Copy"
1027,Warrant,I Saw Red (Acoustic Version),"Ooh, yeah
Ooh, it must be magic
How inside your eyes I feel my destiny
Every time we kiss
I feel you breathe your love so deep inside of me
If the moon and stars should fall, they'd be easy to replace
I would lift you up to heaven and you would take their place
Then I saw red when I opened up the door
I saw red, my heart just spilled onto the floor
And I didn't need to see his face
I saw yours
I saw red and then I closed the door
I don't think I'm gonna love you anymore
Ooh, yeah
Every day I wake up
I thank God that you are still a part of me
We've opened up the door to it
So many people never find the key
And if the sun should ever fail to send its light
We would burn a thousand candles and make everything alright
I saw red when I opened up the door
I saw red, my heart just spilled onto the floor
And I didn't need to see his face
I saw yours
I saw red and then I closed the door
I don't think I'm gonna love you anymore
Oh, I've been hurt, I've been blind
I'm not sure that I'll be fine
I never thought it would end this way, yeah
I saw red when I opened up the door
I saw red, my heart just spilled onto the floor
And I didn't need to see his face, oh
I saw yours
I saw red and then I closed the door
I don't think I'm gonna love you anymore
Ooh, it must be magicEmbedShare Url:CopyEmbed:Copy"
1028,Warrant,In the End (There's Nothing),"We all start out as beautiful as spring
A midnight summers dream
So innocent we look upon ourselves
And we wish the whole world well
In the end we want it all
In the end we take it all
In the end apart it falls
In the end there's nothing
We bear no scar in our conscience
Clean and smooth
We kiss the breast of youth
As our eyesight fades with age
We put on horn-rimmed glasses
And we work our lives away
Buy the pearl
Sell the worldEmbedShare Url:CopyEmbed:Copy"
1029,Warrant,In the Sticks,"I said, ""Hey now, baby
Ain't you the girl next door?""
Reet petite, you must not eat
Bet you know the score
Friday night, don't sit at home
Let's strike up the band
Maybe if I'm lucky, I'll steal a kiss
Maybe even hold your hand, yeah
Something about you, sweetheart
Well, I just can't explain
You're not like all those city girls
I don't think so, anyway
And I can't sleep a wink at night
Hoping dreams come true
You're gonna be a brand new country girl
When I get through with you
(In the sticks is where I lay)
Hey, girl, I got love
(In the sticks is where I play)
Love enough for you
In the sticks
Well, it's you and me, baby
And I ain't no country hick (oh)
But me and the city, we just don't mix
Dancin' on a moonbeam
When I finally caught your name
Said you had to be goin' soon
And I said that that's a shame
Took you down to the willow pond
Where the cattails grow real high
And in a few brief moments
We waved our childhood goodbye
(In the sticks is where I lay)
Hey, girl, I got love
(In the sticks is where I play)
Love enough for you
In the sticks
Well, it's you and me, baby
You know I ain't no country hick (whoa)
But me and the city, we just don't mix
We just don't mix
Let's go
Oh, yeah
In the sticks
Well, it's you and me, baby
And I ain't no country hick (whoa)
But me and the city, we just don't mix
Whoa, yeah
In the sticks
Well, it's you and me, baby
And I ain't no country hick (whoa)
But me and the city, we just don't mix
We just don't mix
We just don't mixEmbedShare Url:CopyEmbed:Copy"
1030,Warrant,Indian Giver,"Once we were so close
We were fused belly to belly
And now we
We're standing back to back
It's strange
We should be feuding
Once we were so close
We were joined
Forehead to forehead
Now we live in our own little world
We don't speak the same language
CHOURS
Who am i? I am you and I
Who are you? You are me to
Who are we? We are you and me
Who are they?
They don't matter anyway
Once we were so close
We held hands into the evening
Now we drift into a pea soup fog
We're lost
In different directions
Et tu indian giverEmbedShare Url:CopyEmbed:Copy"
1031,Warrant,Innocence Gone,"Oh yeah
I was young and green
She was perfect seventeen
..school I ..then
Tellin ..the think my heart
We don’t find a place to stop
Show you what I’m feelin
Here we .. all away, all night long
One bottle of that ..
And now innocence was gone
She saved that feeling too
Should I know what we should do
I think I found the perfect ..
Yes a place .. dark
And even we found a place to park
I’m get in time hot
Chorus:
And we .. all away, all the way, all night long
One bottle that .. and now innocence was gone
Now we ..all the way to our favorite song
..broke that our innocence was gone 
Said ..sex and love will make it
So ..no right now is so good and I can’t stop shaking
I was young and green
She was perfect seventeen
Innocence was gone
Innocence was goneEmbedShare Url:CopyEmbed:Copy"
1032,Warrant,Inside Out,"Get a break and I understand
You can only be with another man
In the sack, hop on the back
Honey, to me it's all out of track, yeah
You've been gone, baby
Who's spinning round and round and round?
Should've been gone, scream and shout
Hold me, baby, turn me inside out
Sculptures who would act so fly
Don't you know you're driving me insane?
You can have more than you'll ever need
Why I gotta live with your 2 o'clock lies?
You've been gone, baby
Who's spinning round and round and round?
Should've been gone, scream and shout
Hold me, baby, turn me inside out
(I believe you just got dumped)
Take it, take it, take it, take it
Hold it, hold it, hold it
Now I'm naked and I understand
That you can only fuck another man
In the sack, hop on the back
Honey, you and me is out of track, yeah
You've been gone, baby
Who's spinning round and round and round?
Should've been gone, scream and shout
Hold me, baby, turn me inside out
Should've been gone, scream and shout
Hold me, baby, turn me inside out
Yeah
On my feet, baby
Whoa, look out, you turn me inside out
(Get this mic outta my fuckin' face!)EmbedShare Url:CopyEmbed:Copy"
1033,Warrant,Let It Go,"You got a place inside my heart
Where no one else could ever be
We both knew it from the start
Love is a two way street and
When it was right it was right as rain
We just can't go back again
Tired of holding onto all the past
I want something that can last
And I'm ready to cleanse my soul
And let it go, let it go
Used to drive me crazy to the brink
Everytime I tried to talk to you
Made me wonder should I stop and think
That leavin' you is overdue
When it was right it was right as rain
We just can't go back again
Tired of holding onto all the past
I want something I can last
And I'm ready to cleanse my soul
And let it go, let it go
Tired of holding onto all regret
Restless days income so sad
And I'm ready and now I know
To let it go, let it go
Tired of holding onto all the past
I want something that can last
And I'm ready to cleanse my soul
Tired of holding onto all regret
Restless days income so sad
And I'm ready and now I know
To let it go, let it go
Tired of holding onto all the past
I want something I can last
And I'm ready to cleanse my soul
And let it go, let it go
Tired of holding onto all regret
Restless days income so sad
And I'm ready and now I know
To let it go, let it go
(Tired of holding onto all regret)
(Tired of holding onto all regret)
And let it goEmbedShare Url:CopyEmbed:Copy"
1034,Warrant,Let It Rain,"I can't get up the nerve to call you
But I wanna call so bad
To find out who's holding on to
The most beautiful thing I ever had
I reach to pull you closer
And remember you're not there
Let it rain (rain)
Oh, let it rain down on me
And hide these tears I'm cryin'
So no one can see
That I'm still not over you
But if you're over me
Let it rain (let it rain)
Let it rain down on me
We used to lay together like spoons
It was the only way I could sleep
And this pillow is a poor subsitute
For your body next to me
Babe, I guess I never really took the time
To show how much I cared
Let it rain (rain)
Let it rain down on me
And hide these tears I'm cryin'
So no one can see
That I'm still not over you, yeah
Oh, but if you're over me
Let it rain (let it rain)
Let it rain down on me
(Rain)
The rain is not so bad after all
It camouflages every tear that falls
It cleanses me of all the blame
I've put upon myself
I hear you're married now
Well, I hope he treats you well
Let it rain
Oh, let it rain
Let it rain down on me
Oh, hide these tears I'm cryin'
So no one can see
That I'm still not over you
But if you're over me
Please let it rain (let it rain)
Oh, let it rain down on me
I can't get up the nerve to call youEmbedShare Url:CopyEmbed:Copy"
